text,category
Agravo regimental em recurso extraordinário com agravo. 2. Direito Administrativo. Concurso público. Anulação pelo Tribunal de Contas do Estado. 3. Exoneração do servidor. Responsabilidade objetiva do Estado não demonstrada. 4. Nexo de causalidade entre ação ou omissão e o dano. Revolvimento do acervo fático-probatório. Súmula 279. 5. Ausência de argumentos suficientes para infirmar a decisão recorrida. 6. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PREVIDENCIÁRIO. PENSÃO POR MORTE. VALOR. IMPOSSIBILIDADE DO REEXAME DE PROVAS. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. ADMINISTRATIVO. INSTALAÇÃO DE PORTA ELETRÔNICA DE SEGURANÇA. LEI N. 7.494/1994. MUNICÍPIO DE PORTO ALEGRE. POSTOS DE AUTOATENDIMENTO BANCÁRIO. IMPOSSIBILIDADE DA ANÁLISE DA LEGISLAÇÃO LOCAL: SÚMULA N. 280 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. FIXAÇÃO DE HONORÁRIOS ADVOCATÍCIOS. ALEGAÇÃO DE AFRONTA À COISA JULGADA. NECESSIDADE DA ANÁLISE DE LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
Agravo regimental em agravo de instrumento. 2. Direito tributário. 3. Correção monetária. Créditos escriturais de IPI. 3. Reexame do acervo probatório. Súmula 279. 4. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. CONSUMIDOR. SEGURO DE VIDA. CANCELAMENTO. MATÉRIA INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. INCIDÊNCIA DAS SÚMULAS N. 454 E 636 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
E M E N T A: RECURSO EXTRAORDINÁRIO COM AGRAVO (LEI Nº 12.322/2010) – DECISÃO QUE SE AJUSTA À JURISPRUDÊNCIA PREVALECENTE NO SUPREMO TRIBUNAL FEDERAL – CONSEQUENTE INVIABILIDADE DO RECURSO QUE A IMPUGNA – SUBSISTÊNCIA DOS FUNDAMENTOS QUE DÃO SUPORTE À DECISÃO RECORRIDA – RECURSO DE AGRAVO IMPROVIDO.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSUAL CIVIL. PRECLUSÃO DO FUNDAMENTO INFRACONSTITUCIONAL AUTÔNOMO DO JULGADO RECORRIDO: SÚMULA N. 283 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"COMPETÊNCIA CONCORRENTE – PREVIDÊNCIA SOCIAL – NORMAS GERAIS – EXTRAVASAMENTO. Artigo 7º, inciso I, da Lei nº 9.717/98. Extravasamento do campo relativo às normas gerais sobre previdência social.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. ACIDENTE DE TRÂNSITO. INDENIZAÇÃO POR DANOS MORAIS E MATERIAIS. VALOR DA CONDENAÇÃO. NECESSIDADE DE REEXAME DO CONJUNTO FÁTICO-PROBATÓRIO CONSTANTE DOS AUTOS. SÚMULA 279 DO STF. AGRAVO IMPROVIDO. I - A apreciação do recurso extraordinário quanto à efetiva ocorrência de danos morais e materiais ocasionados pelo recorrente, bem como quanto à fixação do montante indenizatório encontra óbice na Súmula 279 do STF. Precedentes. II - Agravo regimental improvido.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. TRIBUTÁRIO. AÇÃO DE EXECUÇÃO FISCAL. RITO. IMPOSSIBILIDADE DA ANÁLISE DA LEGISLAÇÃO INFRACONSTITUCIONAL. OFENSA CONSTITUCIONAL INDIRETA. PRECEDENTES. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
Agravo regimental em recurso extraordinário com agravo. 2. Direito Processual Civil. Ausência de procuração ou substabelecimento com referência ao subscritor. 3. Juntada extemporânea. Desconsideração. Recurso inexistente. 4. Inaplicabilidade dos arts. 13 e 37 do Código de Processo Civil à via do recurso extraordinário. Precedentes. 5. Ônus de fiscalização da formação do agravo. Exclusivo do agravante. Precedentes. 6. Ausência de argumentos suficientes para infirmar a decisão recorrida. 7. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"DIREITO ADMINISTRATIVO. MANDADO DE SEGURANÇA. DECADÊNCIA. AUSÊNCIA DE PRELIMINAR FORMAL DE REPERCUSSÃO GERAL. Ausência de preliminar formal e fundamentada de repercussão geral. Inobservância do art. 543-A, § 2º, do CPC. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"APOSENTADORIA POR INVALIDEZ – AUXÍLIO-DOENÇA – RENDA MENSAL INICIAL. O Pleno, no julgamento do Recurso Extraordinário nº 583.834/SC, entendeu que, dado o caráter contributivo do regime geral de previdência social, o artigo 29 da Lei nº 8.213/91, com a redação da Lei nº 9.876/99, é aplicável apenas a situações nas quais a aposentadoria por invalidez seja precedida do recebimento de auxílio- doença durante período de afastamento intercalado com atividade laborativa, em que tenha havido o recolhimento da contribuição previdenciária.",AGRAVO REGIMENTAL
"Agravo regimental em recurso extraordinário. 2. Obrigatoriedade de fundamentação das decisões judiciais. Art. 93, IX, da Constituição. Matéria infraconstitucional. Tema 339 da sistemática da repercussão geral. 3. Alegada violação aos princípios do contraditório e da ampla defesa. Art. 5º, LV, da Constituição. Matéria infraconstitucional. Tema 424 da sistemática da repercussão geral. 4. Não viola o princípio da separação de poderes o exame da legalidade dos atos administrativos. 5. Prorrogação de contrato de gerenciamento de obra pública. Licitação. Ofensa constitucional indireta. Incidência das súmulas 279 e 280. 6. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
Agravo regimental em recurso extraordinário com agravo. 2. Anistia. Contagem de tempo. Aposentadoria. 3. Reexame fático-probatório. Súmula 279. Precedentes. 4. Necessidade de prévia análise e interpretação de legislação local. Súmula 280. Precedentes. 5. Ausência de negativa de prestação jurisdicional. AI-QO-RG 791.292. 6. Falta de argumentos suficientes para infirmar a decisão agravada. 7. Agravo regimental a que se nega provimento.,EMBARGOS DE DECLARAÇÃO
Agravo regimental em recurso extraordinário com agravo. 2. Exibição de documentos. Matéria infraconstitucional. Precedente. 3. Ausência de fundamentação. Inocorrência. AI-QO-RG 791.292. 4. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"Agravo regimental em recurso extraordinário com agravo. 2. Ação monitória. Processo administrativo. Multa por inadimplemento de contrato. 3. Reexame fático-probatório. Súmula 279. Precedentes. 4. Alegação de ofensa aos princípios da ampla defesa, do contraditório e do devido processo legal. ARE-RG 748.371. 5. Ausência de argumentos suficientes para infirmar a decisão agravada. 6. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
Agravo regimental no recurso extraordinário. 2. Direito Tributário. 3. Antecipação e retenção de tributo. Pedido de juros moratórios ou correção monetária com base na Selic. 4. Controvérsia que se limita ao plano da legislação infraconstitucional. Precedentes. 5. Alegação de negativa de prestação jurisdicional e ausência de fundamentação. Não ocorrência. Fundamentação suficiente. Precedentes. 6. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
Agravo regimental em recurso extraordinário com agravo. 2. Administrativo. Concurso. Oficial-capelão da Polícia Militar. Aplicação de teste de aptidão física como exigência para ingresso no cargo. Questão decidida conforme legislação infraconstitucional (Lei Complementar estadual 53/90 e Decreto estadual 11.500/2003). 3. Necessidade de reexame prévio da legislação local. Óbice da Súmula 280. Precedentes. 4. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. ADMINISTRATIVO. DESAPROPRIAÇÃO PARA FINS DE REFORMA AGRÁRIA. ASSENTAMENTO. REEXAME DE FATOS E PROVAS E DA LEGISLAÇÃO INFRACONSTITUCIONAL. SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
DIREITO PROCESSUAL CIVIL. EXCEÇÃO DE PRÉ- EXECUTIVIDADE. EXECUÇÃO EM MANDADO DE SEGURANÇA. NECESSIDADE DE PRÉVIA ANÁLISE DE LEGISLAÇÃO INFRACONSTITUCIONAL. O Tribunal a quo tratou apenas de matéria infraconstitucional referente à execução de obrigações impostas em sede de mandado de segurança. O exame das alegadas ofensas a dispositivos constitucionais dependeria de prévia análise da legislação processual que disciplina a matéria. Precedentes. Agravo regimental a que se nega provimento .,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO. PREVIDENCIÁRIO. PENSÃO. LEI N. 3.373/1958. REQUISITOS PARA CONCESSÃO DE BENEFÍCIO. QUALIDADE DE BENEFICIÁRIO. CUMULAÇÃO COM APOSENTADORIA. IMPOSSIBILIDADE DA ANÁLISE PRÉVIA DE LEGISLAÇÃO INFRACONSTITUCIONAL E DE REEXAME DO CONJUNTO FÁTICO- PROBATÓRIO: SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"Embargos de declaração em recurso extraordinário. 2. Decisão monocrática. Embargos de declaração recebidos como agravo regimental. 3. Direito Previdenciário. Renda Mensal Inicial (RMI). Art. 29, § 5º, da Lei 8.213/91. Repercussão geral reconhecida no RE-RG 583.834 (Tema 88). 4. Agravo regimental a que se nega provimento.",EMBARGOS DE DECLARAÇÃO
"EMENTA: EMBARGOS DE DECLARAÇÃO NO AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSUAL PENAL. AUSÊNCIA DE OMISSÃO, CONTRADIÇÃO OU OBSCURIDADE. IMPOSSIBILIDADE DE REDISCUSSÃO DA MATÉRIA. EMBARGOS DE DECLARAÇÃO REJEITADOS. CONCESSÃO DE ORDEM DE HABEAS CORPUS DE OFÍCIO PARA DECLARAR EXTINTA A PUNIBILIDADE QUANTO AO CRIME PREVISTO NO ART. 288 DO CÓDIGO PENAL, EM DECORRÊNCIA DA PRESCRIÇÃO RETROATIVA DA PRETENSÃO PUNITIVA.",EMBARGOS DE DECLARAÇÃO
EMENTA: EMBARGOS DE DECLARAÇÃO NOS EMBARGOS DE DECLARAÇÃO NO AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSO CIVIL. SEGUNDOS EMBARGOS DE DECLARAÇÃO COM A PRETENSÃO DE REEXAME DA MATÉRIA. CARÁTER PROTELATÓRIO. EMBARGOS DE DECLARAÇÃO REJEITADOS. IMPOSIÇÃO DE MULTA DE 1% SOBRE O VALOR ATUALIZADO DA CAUSA.,EMBARGOS DE DECLARAÇÃO
Agravo regimental em agravo de instrumento. 2. Controle de legalidade de atos de cooperativa pelo Judiciário. Possibilidade. 3. Impossibilidade de reexame do conjunto fático-probatório. Súmula 279. 4. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
"RECURSO – OPORTUNIDADE – PROCESSO CRIMINAL – AGRAVO. O prazo para interposição do agravo voltado à subida de recurso extraordinário criminal não tem regência pelo Código de Processo Civil, considerada a Lei nº 9.850/94, mas pela Lei nº 8.038/90, na redação primitiva, sendo de cinco dias. Verbete nº 699 da Súmula do Supremo.",AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
EMENTA: EMBARGOS DE DECLARAÇÃO NO RECURSO EXTRAORDINÁRIO COM AGRAVO. EFEITOS INFRINGENTES. CONVERSÃO EM AGRAVO REGIMENTAL. CONSTITUCIONAL. PRECATÓRIO. FRACIONAMENTO DA EXECUÇÃO. LITISCONSÓRCIO FACULTATIVO SIMPLES: POSSIBILIDADE. REPERCUSSÃO GERAL RECONHECIDA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,EMBARGOS DE DECLARAÇÃO
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. RESPONSABILIDADE CIVIL. INDENIZAÇÃO. DANOS MORAIS. AUSÊNCIA DE NEXO CAUSAL. REEXAME DE PROVAS: SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
Embargos de declaração em recurso extraordinário com agravo. 2. Decisão monocrática. Embargos de declaração recebidos como agravo regimental. 3. Denúncia inepta. Improcedência. Crime de quadrilha. Coerência e concatenação da descrição do delito. 4. Trancamento da ação penal. Incabível. Inocorrência de cerceamento de defesa. Precedentes. 5. Ausência de argumentos capazes de infirmar a decisão agravada. 6. Agravo regimental a que se nega provimento.,EMBARGOS DE DECLARAÇÃO
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. ADMINISTRATIVO. SERVIDOR PÚBLICO. CONTRATAÇÃO PELO REGIME ESPECIAL DA ADMINISTRAÇÃO PÚBLICA – REDA. EXONERAÇÃO. INOBSERVÂNCIA DOS PRINCÍPIOS DO CONTRADITÓRIO E DA AMPLA DEFESA. NULIDADE DO ATO ADMINISTRATIVO. IMPOSSIBILIDADE DE REEXAME DO CONJUNTO FÁTICO- PROBATÓRIO: SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
EMENTA: RECURSO. Agravo de instrumento. Incognoscibilidade. Recurso apresentado após o término do prazo. Agravo regimental não provido. Não se conhece de recurso interposto a desoras.,AGRAVO REGIMENTAL
EMENTA: EMBARGOS DE DECLARAÇÃO NO RECURSO EXTRAORDINÁRIO. REGÊNCIA: CÓDIGO DE PROCESSO CIVIL/1973. EFEITOS INFRINGENTES. CONVERSÃO EM AGRAVO REGIMENTAL. AUSÊNCIA DE PROCURAÇÃO DO ADVOGADO SUBSCRITOR DO RECURSO EXTRAORDINÁRIO. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,EMBARGOS DE DECLARAÇÃO
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL E TRIBUTÁRIO. SÚMULAS N. 279 E 284 DO SUPREMO TRIBUNAL FEDERAL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
Agravo regimental em recurso extraordinário com agravo. 2. Direito Administrativo. Contrato administrativo. Imposição de penalidade. Ausência de previsão legal. 3. Legalidade da retenção de pagamento como sanção por irregularidade fiscal. Revolvimento do acervo fático- probatório e da legislação infraconstitucional. Súmula 279. 4. Razões do agravo regimental dissociadas do acórdão recorrido. Súmula 287. 5. Ausência de argumentos suficientes a infirmar a decisão recorrida. 6. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSUAL CIVIL. JUIZADOS ESPECIAIS. EXTINÇÃO DO PROCESSO SEM RESOLUÇÃO DO MÉRITO. COISA JULGADA. AUSÊNCIA DE PREQUESTIONAMENTO: SÚMULA N. 282 DO SUPREMO TRIBUNAL FEDERAL. OFENSA CONSTITUCIONAL INDIRETA. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
Agravo regimental em embargos de divergência em agravo regimental em agravo de instrumento. 2. Ausência de confronto analítico. A mera transcrição de ementas não viabiliza conhecimento da divergência. Precedentes. 3. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. CIVIL. INDENIZAÇÃO POR DANO MORAL. CONTROVÉRSIA SOBRE EXISTÊNCIA DE CONDUTA CULPOSA: SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. IMPOSSIBILIDADE DE REEXAME DE FATOS E PROVAS. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
Agravo regimental em agravo de instrumento. 2 Administrativo. Anistia. Caracterização de motivação política do ato de desligamento do militar temporário. 3. Reexame de conteúdo fático-probatório. Incidência do Enunciado 279 da Súmula do STF. Precedentes. 4. Ausência de argumentos capazes de infirmar a decisão agravada. 5. Agravo regimental a que se nega provimento.,AGRAVO REGIMENTAL
Embargos de declaração em embargos de declaração em agravo regimental em recurso extraordinário com agravo. 2. Não recolhimento da multa imposta no acórdão impugnado. 3. Determinada a certificação do trânsito em julgado e imediata baixa dos autos. 4. Embargos de declaração não conhecidos.,EMBARGOS DE DECLARAÇÃO
"EMENTA: EMBARGOS DE DECLARAÇÃO NO AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. PROCESSUAL CIVIL. ART. 535 DO CÓDIGO DE PROCESSO CIVIL. AUSÊNCIA DE OMISSÃO, OBSCURIDADE OU CONTRADIÇÃO. IMPOSSIBILIDADE DE REDISCUSSÃO DA MATÉRIA. EMBARGOS DE DECLARAÇÃO REJEITADOS.",EMBARGOS DE DECLARAÇÃO
Embargos declaratórios em recurso extraordinário com agravo. 2. Decisão monocrática. Embargos de declaração recebidos como agravo regimental. 3. Direito Administrativo. Militar. Promoção na carreira. 4. Prescrição do fundo de direito. Existência de fundamento infraconstitucional autônomo e suficiente a manter o acórdão recorrido. Ratificação pelo STJ. Súmula 283. 5. Agravo regimental a que se nega provimento.,EMBARGOS DE DECLARAÇÃO
EMENTA: AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. CONSTITUCIONAL E CIVIL. 1. EMPRESA PRESTADORA DE SERVIÇO PÚBLICO. RESPONSABILIDADE OBJETIVA COM RELAÇÃO A TERCEIRO NÃO USUÁRIO DO SERVIÇO. 2. RESPONSABILIDADE SOLIDÁRIA PELO DANO: SÚMULA N. 279 DO SUPREMO TRIBUNAL FEDERAL. 3. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.,AGRAVO REGIMENTAL
"EMBARGOS DE DECLARAÇÃO EM AGRAVO REGIMENTAL. 2. DIREITO TRIBUTÁRIO. 3. ALEGAÇÃO DE AFRONTA AO PRINCÍPIO DA NÃO CUMULATIVIDADE (ART. 155, § 2º, I, DA CF/88). INEXISTÊNCIA. 4. REEXAME DO CONJUNTO FÁTICO-PROBATÓRIO. IMPOSSIBILIDADE. ENUNCIADO 279 DA SÚMULA DO STF. 5. EMBARGOS DE DECLARAÇÃO REJEITADOS.",EMBARGOS DE DECLARAÇÃO
"EMENTA: EMBARGOS DE DECLARAÇÃO NOS EMBARGOS DE DECLARAÇÃO NOS EMBARGOS DE DECLARAÇÃO NO AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. PENAL. TERCEIROS EMBARGOS DE DECLARAÇÃO COM A PRETENSÃO DE REEXAME DA MATÉRIA: NÃO CONHECIMENTO. DECISÃO DA PRIMEIRA TURMA DO SUPREMO TRIBUNAL FEDERAL. EMBARGOS DE DECLARAÇÃO NÃO CONHECIDOS, COM A DETERMINAÇÃO DE BAIXA IMEDIATA DOS AUTOS À ORIGEM.",EMBARGOS DE DECLARAÇÃO
"EMENTA: RECURSO. Agravo regimental. Interposição antes da publicação do acórdão. Recurso prepóstero. Não conhecimento. Se não se prova doutro modo o conhecimento anterior das razões de decidir, não se conhece de recurso interposto antes da publicação da decisão recorrida no Diário da Justiça ou da sua juntada aos autos.",AGRAVO REGIMENTAL
"DIREITO TRIBUTÁRIO. AGRAVO REGIMENTAL NO AGRAVO DE INSTRUMENTO. AÇÃO DECLARATÓRIA. EXECUÇÃO FISCAL. VIOLAÇÃO AO ENUNCIADO Nº 239 DA SÚMULA DO SUPREMO TRIBUNAL FEDERAL NÃO CONFIGURADA. 1. A coisa julgada, em matéria de cobrança de ICMS, tem por delimitação a relação jurídico- tributária emergente da operação, ou operações, que foi controvertida e julgada no caso concreto, a teor do Enunciado n. 239 da Súmula do STF. Precedentes. 2. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – MATÉRIA FÁTICA E LEGAL. O recurso extraordinário não é meio próprio ao revolvimento da prova, também não servindo à interpretação de normas estritamente legais.",AGRAVO REGIMENTAL
"Agravo regimental em recurso extraordinário com agravo. 2. Decisão monocrática. Competência do relator. 3. Ofensa ao art. 544, § 4º, II, “b”, do CPC e ao princípio da colegialidade. Inocorrência. 4. Responsabilidade objetiva prevista no art. 37, § 6º, da Constituição Federal abrange também os atos omissivos do poder público. Precedentes. 5. Impossibilidade de reexame do conjunto fático-probatório. Enunciado 279 da Súmula do STF. 6. Ausência de argumentos suficientes a infirmar a decisão recorrida. 7. Agravo regimental a que se nega provimento",AGRAVO REGIMENTAL
"DIREITO TRIBUTÁRIO. CREDITO TRIBUTÁRIO. EXECUÇÃO. PRAZO PRESCRICIONAL. MATÉRIA INFRACONSTITUCIONAL. REEXAME INCABÍVEL NO ÂMBITO DO RECURSO EXTRAORDINÁRIO. Impossibilidade de exame em recurso extraordinário de alegada violação, acaso existente, situada no âmbito infraconstitucional. Agravo regimental conhecido e não provido.",AGRAVO REGIMENTAL
"Agravo regimental em recurso extraordinário com agravo. 2. Penal. Fixação de regime mais gravoso. Regime inicial de cumprimento de pena mantido, apesar do redimensionamento. Circunstância judicial desfavorável inalterada. Art. 33, § 3º, do CP. Viabilidade. 3. Ausência de argumentos capazes de infirmar a decisão agravada. 4. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"Agravo regimental em agravo de instrumento. 2. Constitucional. Prefeito, Vice-Prefeito e vereadores. Fixação da remuneração. Obrigatoriedade de ser feita na legislatura anterior para vigorar na subsequente. Princípio da anterioridade. Precedentes. 3. Ausência de argumentos suficientes para infirmar a decisão recorrida. 4. Agravo regimental a que se nega provimento.",AGRAVO REGIMENTAL
"EMENTA: AGRAVO REGIMENTAL NO RECURSO EXTRAORDINÁRIO COM AGRAVO. CIVIL. TAXA DE JUROS. APLICABILIDADE DA LEI DE USURA ÀS INSTITUIÇÕES FINANCEIRAS. AUSÊNCIA DE REPERCUSSÃO GERAL. LIMITAÇÃO DA TAXA DE JUROS EM 12% AO ANO. ART. 192, § 3º, DA CONSTITUIÇÃO DA REPÚBLICA EM SUA POSITIVAÇÃO ORIGINÁRIA. NORMA NÃO AUTO-APLICÁVEL. AGRAVO REGIMENTAL AO QUAL SE NEGA PROVIMENTO.",AGRAVO REGIMENTAL
E M E N T A: RECURSO EXTRAORDINÁRIO – CONTROVÉRSIA SUSCITADA NO AI 705.941-RG/SP – MATÉRIA A CUJO RESPEITO NÃO SE RECONHECEU A EXISTÊNCIA DE REPERCUSSÃO GERAL – RECURSO DE AGRAVO IMPROVIDO.,AGRAVO REGIMENTAL
"RECURSO EXTRAORDINÁRIO – JULGAMENTO – LEGISLAÇÃO LOCAL. A apreciação do recurso extraordinário faz-se considerada a Constituição Federal, descabendo interpretar normas locais visando a concluir pelo enquadramento no permissivo do inciso III do artigo 102 da Carta da República.",AGRAVO REGIMENTAL
"Agravo regimental no agravo de instrumento. Ofício n. 867/P. Orientação de sobrestamento do agravo na origem. Expediente que não desafia recurso ou ação. 1. O não encaminhamento de agravo de instrumento a esta Corte, em razão de orientação por ela emanada no bojo do Ofício n. 867/P não fere qualquer postulado constitucional, tampouco direitos inerentes às partes e, por isso, não desafia recurso ou ação. 2. Agravo regimental ao qual se nega provimento.",AGRAVO REGIMENTAL
