ementa,acordao,entail
EMENTA: MANDADO DE SEGURANÇA. CONSELHO NACIONAL DE JUSTIÇA. MAGISTRADO. INSTAURAÇÃO DE PROCESSO ADMINISTRATIVO DISCIPLINAR. MODIFICAÇÃO NO RELATÓRIO APRESENTADO NO JULGAMENTO. ALEGADA AFRONTA AO DEVIDO PROCESSO LEGAL: INOCORRÊNCIA. PRETENSA AUSÊNCIA DE FUNDAMENTAÇÃO IDÔNEA E DE JUSTA CAUSA. ATUAÇÃO DO MAGISTRADO NA CONDUÇÃO DE PROCESSOS JUDICIAIS. CONTROLE ADMINISTRATIVO: CABIMENTO. SEGURANÇA DENEGADA.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Virtual da Segunda Turma, na conformidade da ata de julgamentos, por unanimidade de votos, em acolher, em parte, os embargos de declaração, com efeito modificativo, em ordem a excluir do acórdão ora impugnado a majoração da verba honorária nele imposta, nos termos do voto do Relator.",0
"CONCURSO PÚBLICO – ARTIGO 236 DA CONSTITUIÇÃO FEDERAL – DELEGAÇÃO – SERVENTIAS EXTRAJUDICIAIS ACUMULADAS. A inexistência de lei de organização judiciária versando a desanexação de serventias extrajudiciais inadequadamente acumuladas não inviabiliza a realização de concurso público para a outorga das delegações, presente a norma do artigo 236 da Constituição Federal.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Virtual da Segunda Turma, na conformidade da ata de julgamentos, preliminarmente, por unanimidade de votos, em conhecer dos embargos de declaração como recurso de agravo, a que, também por votação unânime, negam provimento, nos termos do voto do Relator.",0
Mandado de Segurança. 2. Tribunal de Contas da União. Tomada de contas especial. 3. Dano ao patrimônio da Petrobras. Medida cautelar de indisponibilidade de bens dos responsáveis. 4. Poder geral de cautela reconhecido ao TCU como decorrência de suas atribuições constitucionais. 5. Observância dos requisitos legais para decretação da indisponibilidade de bens. 6. Medida que se impõe pela excepcional gravidade dos fatos apurados. Segurança denegada.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do ministro Ayres Britto, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, em negar provimento ao recurso ordinário, nos termos do voto do relator. Brasília, 28 de fevereiro de 2012.",0
"Ementa: DIREITO CONSTITUCIONAL E ADMINISTRATIVO. MANDADO DE SEGURANÇA. DECISÃO NEGATIVA DO CONSELHO NACIONAL DO MINISTÉRIO PÚBLICO. INCOMPETÊNCIA ORIGINÁRIA DO SUPREMO TRIBUNAL FEDERAL. 1. A impugnação de decisão negativa do CNMP não enseja a competência originária desta Corte (art. 102, I, r, da CF). 2. Mandado de segurança não conhecido.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência da Senhora Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, conhecer do recurso ordinário como habeas corpus e denegar a ordem, nos termos do voto do Relator.",0
"MANDADO DE SEGURANÇA – ATO DO CONSELHO NACIONAL DE JUSTIÇA – ADEQUAÇÃO. Surge adequado o mandado de segurança quer implique o ato do Conselho Nacional de Justiça a cassação do impugnado, quer a confirmação. MANDADO DE SEGURANÇA – DIREITO LÍQUIDO E CERTO – INEXISTÊNCIA. A inexistência de direito líquido e certo do impetrante conduz ao indeferimento da ordem.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em prover o recurso ordinário em habeas corpus, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Dias Toffoli, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"TRIBUNAL DE CONTAS DA UNIÃO – PENSÃO – REGISTRO – DECLARAÇÃO DE INSUBSISTÊNCIA – DECADÊNCIA – MÁ-FÉ. Verificada a má-fé do beneficiário do ato administrativo, descabe a alegação de decadência do direito de implementar a insubsistência de ato praticado em desacordo com os parâmetros legais.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência da Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em negar provimento ao recurso ordinário, nos termos do voto da Relatora.",0
EMENTA: MANDADO DE SEGURANÇA. CONSELHO NACIONAL DE JUSTIÇA. PROCEDIMENTO DE CONTROLE ADMINISTRATIVO. DECRETAÇÃO DA PRESCRIÇÃO DA PRETENSÃO PUNITIVA DISCIPLINAR CONTRA MAGISTRADA. PRAZO PRESCRICIONAL COMPUTADO CONSOANTE O ART. 142 DA LEI 8.112/1990. CONDUTA TIPIFICADA COMO CRIME. ALEGADA DESCONFORMIDADE COM ORDENAMENTO JURÍDICO E A JURISPRUDÊNCIA DO SUPREMO TRIBUNAL FEDERAL. IMPETRAÇÃO DE MANDADO DE SEGURANÇA PELO MINISTÉRIO PÚBLICO. ATUAÇÃO COMO CUSTOS LEGIS. ILEGITIMIDADE ATIVA AD CAUSAM. PRECEDENTE. MANDADO DE SEGURANÇA NÃO CONHECIDO.,"Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência da Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em negar provimento ao recurso ordinário, nos termos do voto da Relatora. Ausentes, justificadamente, neste julgamento, os Senhores Ministros Celso de Mello e Teori Zavascki.",0
"CONCURSO PÚBLICO – PROVAS SUBJETIVAS – CORREÇÃO – ILEGALIDADE – AUSÊNCIA – MANDADO DE SEGURANÇA – INDEFERIMENTO DA ORDEM. Não verificada situação de ilegalidade, descabe ao Judiciário adentrar o mérito das avaliações realizadas no decorrer de concurso público.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência da Ministra CÁRMEN LÚCIA, na conformidade da ata de julgamentos e das notas taquigráficas, por unanimidade, em negar provimento ao recurso ordinário, nos termos do voto do Relator. Ausente, justificadamente, o Senhor Ministro Celso de Mello. Não participou, justificadamente, deste julgamento, o Senhor Ministro Gilmar Mendes.",0
"CONTRADITÓRIO – TRIBUNAL DE CONTAS – CONTROLE EXTERNO – INEXIGIBILIDADE. O contraditório pressupõe a existência de litigantes ou acusados, o que não ocorre quando o Tribunal de Contas atua no campo da fiscalização de órgãos e entes administrativos. CONTROLE ABSTRATO – DECADÊNCIA – INADEQUAÇÃO. O disposto no artigo 54 da Lei nº 9.784/1999 não se aplica a processos de controle abstrato, em que não há exame de ato específico do qual decorra efeito favorável ao administrado.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência da Ministra Cármen Lúcia, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em negar provimento ao recurso ordinário, nos termos do voto da Relatora.",0
PROCESSO DISCIPLINAR – PROVAS – LICITUDE – INVESTIGAÇÃO CRIMINAL – PRERROGATIVA DE FORO – OBSERVÂNCIA. A prerrogativa de foro de membro do Ministério Público é preservada quando a possível participação deste em conduta criminosa é comunicada com celeridade ao Procurador-Geral de Justiça.,"Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a presidência do Senhor Ministro Joaquim Barbosa, na conformidade da ata do julgamento e das notas taquigráficas, por maioria e vencido o ministro Marco Aurélio, conhecer e negar provimento ao recurso extraordinário, nos termos do voto do Relator.",0
"TRIBUNAL DE CONTAS DA UNIÃO – MONITORAMENTO – CONTRADITÓRIO. A exigibilidade do contraditório pressupõe o envolvimento de acusado ou de litígio, não sendo necessário observá-lo em momento anterior à conversão do processo de monitoramento em tomada de contas especial.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em fixar a seguinte tese de repercussão geral: “A segurança pública, presentes a prevenção e o combate a incêndios, faz- se, no campo da atividade precípua, pela unidade da Federação, e, porque serviço essencial, tem como a viabilizá-la a arrecadação de impostos, não cabendo ao Município a criação de taxa para tal fim”, nos termos do voto do relator e por unanimidade, em sessão presidida pela Ministra Cármen Lúcia, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"CONSELHO NACIONAL DE JUSTIÇA – SISTEMA JUSTIÇA ABERTA – CARTÓRIO – TITULARIDADE – QUESTIONAMENTO – CLASSIFICAÇÃO. Havendo questionamento sobre a titularidade de cartório e pendente recurso administrativo, justifica-se a classificação da serventia como “vaga sub judice” no sistema Justiça Aberta.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a presidência do Senhor Ministro Ricardo Lewandowski, na conformidade da ata do julgamento e das notas taquigráficas, por unanimidade de votos, negar provimento ao recurso, nos termos do voto do relator, ministro Gilmar Mendes.",0
"LEGITIMIDADE UNIVERSAL – ASSOCIAÇÃO DE MAGISTRADOS. As associações de magistrados não gozam da legitimidade universal para o processo objetivo, devendo ser demonstrada a pertinência temática. LEGITIMIDADE – EXECUÇÃO CONTRA A FAZENDA – DISCIPLINA – ASSOCIAÇÃO DE MAGISTRADOS. As associações de magistrados não têm legitimidade ativa quanto a processo objetivo a envolver normas relativas à execução contra a Fazenda, porque ausente a pertinência temática.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em desprover o recurso extraordinário, nos termos do voto do relator e por maioria, consignando a seguinte tese: “Incide o imposto de produtos industrializados na importação de veículo automotor por pessoa natural, ainda que não desempenhe atividade empresarial e o faça para uso próprio”. Quanto à modulação, o julgamento foi suspenso. Na assentada seguinte, não se alcançou o quórum para a modulação dos efeitos da mencionada decisão, em sessão presidida pelo Ministro Ricardo Lewandowski, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"ESTADO – RESPONSABILIDADE – QUEBRA DA CONFIANÇA. A quebra da confiança sinalizada pelo Estado, ao criar, mediante lei, carteira previdenciária, vindo a administrá-la, gera a respectiva responsabilidade.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal em prover o recurso extraordinário, nos termos do voto do Ministro Marco Aurélio e por maioria, em sessão presidida pela Ministra Cármen Lúcia, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
"COMPETÊNCIA – TELECOMUNICAÇÕES – TELEFONIA MÓVEL – OBRIGAÇÕES – LEI ESTADUAL. Compete à União legislar sobre telecomunicações, incluída a disciplina sobre limite de tempo para o usuário de telefone celular pré-pago utilizar crédito ativado.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Celso de Mello, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em negar provimento ao recurso ordinário, nos termos do voto da Relatora. Ausente, justificadamente, o Ministro Dias Toffoli.",0
"Ementa: AÇÃO DIRETA DE INCONSTITUCIONALIDADE. EMENDA CONSTITUCIONAL ESTADUAL. ESCOLHA DO DELEGADO-CHEFE DA POLÍCIA CIVIL. VÍCIO DE INICIATIVA. 1. Não é materialmente inconstitucional a exigência de que o Chefe da Polícia Civil seja delegado de carreira da classe mais elevada, conforme nova orientação do STF. Precedente: ADI 3.062, Rel. Min. Gilmar Mendes. 2. Todavia, a instituição de requisitos para a nomeação do Delegado- Chefe da Polícia Civil é matéria de iniciativa privativa do Poder Executivo (CRFB/1988, art. 61, § 1º, II, c e e), e, desta forma, não pode ser tratada por Emenda Constitucional de iniciativa parlamentar. Precedentes. 3. Pedido julgado procedente, para declarar a inconstitucionalidade formal da EC nº 86/2013, do Estado de Rondônia, por vício de iniciativa.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Segunda Turma, sob a Presidência do Ministro Dias Toffoli, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade, em negar provimento ao recurso ordinário, nos termos do voto da Relatora. Ausente, justificadamente, o Ministro Celso de Mello.",0
"EMENTA: AÇÃO DIRETA DE INCONSTITUCIONALIDADE SEM PEDIDO CAUTELAR. LEI NACIONAL N. 12.875/2013. “DIREITO DE ANTENA”. DISTRIBUIÇÃO DO TEMPO DE PROPAGANDA ELEITORAL GRATUITA NO RÁDIO E NA TELEVISÃO ENTRE OS PARTIDOS POLÍTICOS. SUPERVENIÊNCIA DA LEI N. 13.165, DE 29.9.2015, QUE REVOGOU AS NORMAS IMPUGNADAS. AÇÃO PREJUDICADA PELA PERDA SUPERVENIENTE DO OBJETO.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Sessão Plenária, sob a Presidência do Ministro Joaquim Barbosa (Presidente), na conformidade da ata de julgamento e das notas taquigráficas, à unanimidade, em julgar prejudicado o mandado de segurança, nos termos do voto da Relatora. Votou o Presidente, Ministro Joaquim Barbosa. Ausente, justificadamente, o Ministro Celso de Mello.",0
"EMENTA: AÇÃO DIRETA DE INCONSTITUCIONALIDADE SEM PEDIDO CAUTELAR. LEI NACIONAL N. 12.875/2013. “DIREITO DE ANTENA”. DISTRIBUIÇÃO DO TEMPO DE PROPAGANDA ELEITORAL GRATUITA NO RÁDIO E NA TELEVISÃO ENTRE OS PARTIDOS POLÍTICOS. SUPERVENIÊNCIA DA LEI N. 13.165, DE 29.9.2015, QUE REVOGOU AS NORMAS IMPUGNADAS. AÇÃO PREJUDICADA PELA PERDA SUPERVENIENTE DO OBJETO.","Vistos, relatados e discutidos estes autos, acordam os ministros do Supremo Tribunal Federal, em Segunda Turma, sob a presidência do Senhor Ministro Ricardo Lewandowski, na conformidade da ata de julgamento e das notas taquigráficas, por unanimidade de votos, conceder a segurança, nos termos do voto do Relator. Brasília, 22 de maio de 2012.",0
"SUBSÍDIO – EX-GOVERNADOR. Conflita com a Constituição Federal norma a prever a satisfação, a ex-governador, de subsídio.","Vistos, relatados e discutidos estes autos, acordam os Ministros do Supremo Tribunal Federal, em Primeira Turma, sob a Presidência do Ministro Dias Toffoli, na conformidade da ata de julgamento e das notas taquigráficas, à unanimidade, em denegar a ordem de segurança, nos termos do voto da Relatora. Não participou, justificadamente, deste julgamento, os Ministros Marco Aurélio e Luiz Fux.",0
"Recurso extraordinário. Repercussão geral da questão constitucional reconhecida. 2. Direito Constitucional e Tributário. 3. FINSOCIAL. Natureza jurídica de imposto. Incidência sobre o faturamento. 4. Alcance da imunidade prevista no art. 150, VI, d, da Constituição Federal, sobre livros, jornais, periódicos e papel destinado a sua impressão. Imunidade objetiva. Incidência sobre o objeto tributado. Na hipótese, cuida-se de tributo de incidente sobre o faturamento. Natureza pessoal. Não alcançado pela imunidade objetiva prevista no art. 150, VI, d, da Constituição Federal. 5. Recurso extraordinário a que se nega provimento.","Vistos, relatados e discutidos estes autos, acordam os Ministros da Primeira Turma do Supremo Tribunal Federal em indeferir a segurança, nos termos do voto do relator e por unanimidade, em sessão presidida pelo Ministro Alexandre de Moraes, na conformidade da ata do julgamento e das respectivas notas taquigráficas.",0
